country,date,casesWeekly,casesDaily,movingAverage7Days
Saint_Lucia,2020-08-13,0,0,0.0
Saint_Lucia,2020-08-14,0,0,0.0
Saint_Lucia,2020-08-15,0,0,0.0
Saint_Lucia,2020-08-16,0,0,0.0
Saint_Lucia,2020-08-17,0,0,0.0
Saint_Lucia,2020-08-18,0,0,0.0
Saint_Lucia,2020-08-19,0,0,0.0
Saint_Lucia,2020-08-20,0,0,0.0
Saint_Lucia,2020-08-21,0,0,0.0
Saint_Lucia,2020-08-22,0,0,0.0
Saint_Lucia,2020-08-23,0,0,0.0
Saint_Lucia,2020-08-24,1,0,0.0
Saint_Lucia,2020-08-25,1,0,0.0
Saint_Lucia,2020-08-26,1,0,0.0
Saint_Lucia,2020-08-27,1,0,0.0
Saint_Lucia,2020-08-28,1,0,0.0
Saint_Lucia,2020-08-29,1,0,0.0
Saint_Lucia,2020-08-30,1,0,0.0
Saint_Lucia,2020-08-31,0,0,0.0
Saint_Lucia,2020-09-01,0,0,0.0
Saint_Lucia,2020-09-02,0,0,0.0
Saint_Lucia,2020-09-03,0,0,0.0
Saint_Lucia,2020-09-04,0,0,0.0
Saint_Lucia,2020-09-05,0,0,0.0
Saint_Lucia,2020-09-06,0,0,0.0
Saint_Lucia,2020-09-07,0,0,0.0
Saint_Lucia,2020-09-08,0,0,0.0
Saint_Lucia,2020-09-09,0,0,0.0
Saint_Lucia,2020-09-10,0,0,0.0
Saint_Lucia,2020-09-11,0,0,0.0
Saint_Lucia,2020-09-12,0,0,0.0
Saint_Lucia,2020-09-13,0,0,0.0
Saint_Lucia,2020-09-14,1,0,0.0
Saint_Lucia,2020-09-15,1,0,0.0
Saint_Lucia,2020-09-16,1,0,0.0
Saint_Lucia,2020-09-17,1,0,0.0
Saint_Lucia,2020-09-18,1,0,0.0
Saint_Lucia,2020-09-19,1,0,0.0
Saint_Lucia,2020-09-20,1,0,0.0
Saint_Lucia,2020-09-21,0,0,0.0
Saint_Lucia,2020-09-22,0,0,0.0
Saint_Lucia,2020-09-23,0,0,0.0
Saint_Lucia,2020-09-24,0,0,0.0
Saint_Lucia,2020-09-25,0,0,0.0
Saint_Lucia,2020-09-26,0,0,0.0
Saint_Lucia,2020-09-27,0,0,0.0
Saint_Lucia,2020-09-28,0,0,0.0
Saint_Lucia,2020-09-29,0,0,0.0
Saint_Lucia,2020-09-30,0,0,0.0
Saint_Lucia,2020-10-01,0,0,0.0
Saint_Lucia,2020-10-02,0,0,0.0
Saint_Lucia,2020-10-03,0,0,0.0
Saint_Lucia,2020-10-04,0,0,0.0
Saint_Lucia,2020-10-05,0,0,0.0
Saint_Lucia,2020-10-06,0,0,0.0
Saint_Lucia,2020-10-07,0,0,0.0
Saint_Lucia,2020-10-08,0,0,0.0
Saint_Lucia,2020-10-09,0,0,0.0
Saint_Lucia,2020-10-10,0,0,0.0
Saint_Lucia,2020-10-11,0,0,0.0
Saint_Lucia,2020-10-12,2,0,0.0
Saint_Lucia,2020-10-13,2,0,0.0
Saint_Lucia,2020-10-14,2,0,0.0
Saint_Lucia,2020-10-15,2,0,0.0
Saint_Lucia,2020-10-16,2,0,0.0
Saint_Lucia,2020-10-17,2,0,0.0
Saint_Lucia,2020-10-18,2,0,0.0
Saint_Lucia,2020-10-19,4,0,0.0
Saint_Lucia,2020-10-20,4,0,0.0
Saint_Lucia,2020-10-21,4,0,0.0
Saint_Lucia,2020-10-22,4,0,0.0
Saint_Lucia,2020-10-23,4,0,0.0
Saint_Lucia,2020-10-24,4,0,0.0
Saint_Lucia,2020-10-25,4,0,0.0
Saint_Lucia,2020-10-26,21,3,0.42857142857142855
Saint_Lucia,2020-10-27,21,3,0.8571428571428571
Saint_Lucia,2020-10-28,21,3,1.2857142857142858
Saint_Lucia,2020-10-29,21,3,1.7142857142857142
Saint_Lucia,2020-10-30,21,3,2.142857142857143
Saint_Lucia,2020-10-31,21,3,2.5714285714285716
Saint_Lucia,2020-11-01,21,3,3.0
Saint_Lucia,2020-11-02,30,4,3.142857142857143
Saint_Lucia,2020-11-03,30,4,3.2857142857142856
Saint_Lucia,2020-11-04,30,4,3.4285714285714284
Saint_Lucia,2020-11-05,30,4,3.5714285714285716
Saint_Lucia,2020-11-06,30,4,3.7142857142857144
Saint_Lucia,2020-11-07,30,4,3.857142857142857
Saint_Lucia,2020-11-08,30,4,4.0
Saint_Lucia,2020-11-09,47,6,4.285714285714286
Saint_Lucia,2020-11-10,47,6,4.571428571428571
Saint_Lucia,2020-11-11,47,6,4.857142857142857
Saint_Lucia,2020-11-12,47,6,5.142857142857143
Saint_Lucia,2020-11-13,47,6,5.428571428571429
Saint_Lucia,2020-11-14,47,6,5.714285714285714
Saint_Lucia,2020-11-15,47,6,6.0
Saint_Lucia,2020-11-16,40,5,5.857142857142857
Saint_Lucia,2020-11-17,40,5,5.714285714285714
Saint_Lucia,2020-11-18,40,5,5.571428571428571
Saint_Lucia,2020-11-19,40,5,5.428571428571429
Saint_Lucia,2020-11-20,40,5,5.285714285714286
Saint_Lucia,2020-11-21,40,5,5.142857142857143
Saint_Lucia,2020-11-22,40,5,5.0
Saint_Lucia,2020-11-23,49,7,5.285714285714286
Saint_Lucia,2020-11-24,49,7,5.571428571428571
Saint_Lucia,2020-11-25,49,7,5.857142857142857
Saint_Lucia,2020-11-26,49,7,6.142857142857143
Saint_Lucia,2020-11-27,49,7,6.428571428571429
Saint_Lucia,2020-11-28,49,7,6.714285714285714
Saint_Lucia,2020-11-29,49,7,7.0
Saint_Lucia,2020-11-30,37,5,6.714285714285714
Saint_Lucia,2020-12-01,37,5,6.428571428571429
Saint_Lucia,2020-12-02,37,5,6.142857142857143
Saint_Lucia,2020-12-03,37,5,5.857142857142857
Saint_Lucia,2020-12-04,37,5,5.571428571428571
Saint_Lucia,2020-12-05,37,5,5.285714285714286
Saint_Lucia,2020-12-06,37,5,5.0
Saint_Lucia,2020-12-07,8,1,4.428571428571429
Saint_Lucia,2020-12-08,8,1,3.857142857142857
Saint_Lucia,2020-12-09,8,1,3.2857142857142856
Saint_Lucia,2020-12-10,8,1,2.7142857142857144
Saint_Lucia,2020-12-11,8,1,2.142857142857143
Saint_Lucia,2020-12-12,8,1,1.5714285714285714
Saint_Lucia,2020-12-13,8,1,1.0
Saint_Lucia,2020-12-14,10,1,1.0
Saint_Lucia,2020-12-15,10,1,1.0
Saint_Lucia,2020-12-16,10,1,1.0
Saint_Lucia,2020-12-17,10,1,1.0
Saint_Lucia,2020-12-18,10,1,1.0
Saint_Lucia,2020-12-19,10,1,1.0
Saint_Lucia,2020-12-20,10,1,1.0
Saint_Lucia,2020-12-21,12,1,1.0
Saint_Lucia,2020-12-22,12,1,1.0
Saint_Lucia,2020-12-23,12,1,1.0
Saint_Lucia,2020-12-24,12,1,1.0
Saint_Lucia,2020-12-25,12,1,1.0
Saint_Lucia,2020-12-26,12,1,1.0
Saint_Lucia,2020-12-27,12,1,1.0
Saint_Lucia,2020-12-28,18,2,1.1428571428571428
Saint_Lucia,2020-12-29,18,2,1.2857142857142858
Saint_Lucia,2020-12-30,18,2,1.4285714285714286
Saint_Lucia,2020-12-31,18,2,1.5714285714285714
Saint_Lucia,2021-01-01,18,2,1.7142857142857142
Saint_Lucia,2021-01-02,18,2,1.8571428571428572
Saint_Lucia,2021-01-03,18,2,2.0
Saint_Lucia,2021-01-04,48,6,2.5714285714285716
Saint_Lucia,2021-01-05,48,6,3.142857142857143
Saint_Lucia,2021-01-06,48,6,3.7142857142857144
Saint_Lucia,2021-01-07,48,6,4.285714285714286
Saint_Lucia,2021-01-08,48,6,4.857142857142857
Saint_Lucia,2021-01-09,48,6,5.428571428571429
Saint_Lucia,2021-01-10,48,6,6.0
Saint_Lucia,2021-01-11,85,12,6.857142857142857
Saint_Lucia,2021-01-12,85,12,7.714285714285714
Saint_Lucia,2021-01-13,85,12,8.571428571428571
Saint_Lucia,2021-01-14,85,12,9.428571428571429
Saint_Lucia,2021-01-15,85,12,10.285714285714286
Saint_Lucia,2021-01-16,85,12,11.142857142857142
Saint_Lucia,2021-01-17,85,12,12.0
Saint_Lucia,2021-01-18,173,24,13.714285714285714
Saint_Lucia,2021-01-19,173,24,15.428571428571429
Saint_Lucia,2021-01-20,173,24,17.142857142857142
Saint_Lucia,2021-01-21,173,24,18.857142857142858
Saint_Lucia,2021-01-22,173,24,20.571428571428573
Saint_Lucia,2021-01-23,173,24,22.285714285714285
Saint_Lucia,2021-01-24,173,24,24.0
Namibia,2020-03-16,2,0,0.0
Namibia,2020-03-17,2,0,0.0
Namibia,2020-03-18,2,0,0.0
Namibia,2020-03-19,2,0,0.0
Namibia,2020-03-20,2,0,0.0
Namibia,2020-03-21,2,0,0.0
Namibia,2020-03-22,2,0,0.0
Namibia,2020-03-23,1,0,0.0
Namibia,2020-03-24,1,0,0.0
Namibia,2020-03-25,1,0,0.0
Namibia,2020-03-26,1,0,0.0
Namibia,2020-03-27,1,0,0.0
Namibia,2020-03-28,1,0,0.0
Namibia,2020-03-29,1,0,0.0
Namibia,2020-03-30,8,1,0.14285714285714285
Namibia,2020-03-31,8,1,0.2857142857142857
Namibia,2020-04-01,8,1,0.42857142857142855
Namibia,2020-04-02,8,1,0.5714285714285714
Namibia,2020-04-03,8,1,0.7142857142857143
Namibia,2020-04-04,8,1,0.8571428571428571
Namibia,2020-04-05,8,1,1.0
Namibia,2020-04-06,5,0,0.8571428571428571
Namibia,2020-04-07,5,0,0.7142857142857143
Namibia,2020-04-08,5,0,0.5714285714285714
Namibia,2020-04-09,5,0,0.42857142857142855
Namibia,2020-04-10,5,0,0.2857142857142857
Namibia,2020-04-11,5,0,0.14285714285714285
Namibia,2020-04-12,5,0,0.0
Namibia,2020-04-13,0,0,0.0
Namibia,2020-04-14,0,0,0.0
Namibia,2020-04-15,0,0,0.0
Namibia,2020-04-16,0,0,0.0
Namibia,2020-04-17,0,0,0.0
Namibia,2020-04-18,0,0,0.0
Namibia,2020-04-19,0,0,0.0
Namibia,2020-04-20,0,0,0.0
Namibia,2020-04-21,0,0,0.0
Namibia,2020-04-22,0,0,0.0
Namibia,2020-04-23,0,0,0.0
Namibia,2020-04-24,0,0,0.0
Namibia,2020-04-25,0,0,0.0
Namibia,2020-04-26,0,0,0.0
Namibia,2020-04-27,0,0,0.0
Namibia,2020-04-28,0,0,0.0
Namibia,2020-04-29,0,0,0.0
Namibia,2020-04-30,0,0,0.0
Namibia,2020-05-01,0,0,0.0
Namibia,2020-05-02,0,0,0.0
Namibia,2020-05-03,0,0,0.0
Namibia,2020-05-04,0,0,0.0
Namibia,2020-05-05,0,0,0.0
Namibia,2020-05-06,0,0,0.0
Namibia,2020-05-07,0,0,0.0
Namibia,2020-05-08,0,0,0.0
Namibia,2020-05-09,0,0,0.0
Namibia,2020-05-10,0,0,0.0
Namibia,2020-05-11,0,0,0.0
Namibia,2020-05-12,0,0,0.0
Namibia,2020-05-13,0,0,0.0
Namibia,2020-05-14,0,0,0.0
Namibia,2020-05-15,0,0,0.0
Namibia,2020-05-16,0,0,0.0
Namibia,2020-05-17,0,0,0.0
Namibia,2020-05-18,0,0,0.0
Namibia,2020-05-19,0,0,0.0
Namibia,2020-05-20,0,0,0.0
Namibia,2020-05-21,0,0,0.0
Namibia,2020-05-22,0,0,0.0
Namibia,2020-05-23,0,0,0.0
Namibia,2020-05-24,0,0,0.0
Namibia,2020-05-25,5,0,0.0
Namibia,2020-05-26,5,0,0.0
Namibia,2020-05-27,5,0,0.0
Namibia,2020-05-28,5,0,0.0
Namibia,2020-05-29,5,0,0.0
Namibia,2020-05-30,5,0,0.0
Namibia,2020-05-31,5,0,0.0
Namibia,2020-06-01,3,0,0.0
Namibia,2020-06-02,3,0,0.0
Namibia,2020-06-03,3,0,0.0
Namibia,2020-06-04,3,0,0.0
Namibia,2020-06-05,3,0,0.0
Namibia,2020-06-06,3,0,0.0
Namibia,2020-06-07,3,0,0.0
Namibia,2020-06-08,5,0,0.0
Namibia,2020-06-09,5,0,0.0
Namibia,2020-06-10,5,0,0.0
Namibia,2020-06-11,5,0,0.0
Namibia,2020-06-12,5,0,0.0
Namibia,2020-06-13,5,0,0.0
Namibia,2020-06-14,5,0,0.0
Namibia,2020-06-15,3,0,0.0
Namibia,2020-06-16,3,0,0.0
Namibia,2020-06-17,3,0,0.0
Namibia,2020-06-18,3,0,0.0
Namibia,2020-06-19,3,0,0.0
Namibia,2020-06-20,3,0,0.0
Namibia,2020-06-21,3,0,0.0
Namibia,2020-06-22,23,3,0.42857142857142855
Namibia,2020-06-23,23,3,0.8571428571428571
Namibia,2020-06-24,23,3,1.2857142857142858
Namibia,2020-06-25,23,3,1.7142857142857142
Namibia,2020-06-26,23,3,2.142857142857143
Namibia,2020-06-27,23,3,2.5714285714285716
Namibia,2020-06-28,23,3,3.0
Namibia,2020-06-29,128,18,5.142857142857143
Namibia,2020-06-30,128,18,7.285714285714286
Namibia,2020-07-01,128,18,9.428571428571429
Namibia,2020-07-02,128,18,11.571428571428571
Namibia,2020-07-03,128,18,13.714285714285714
Namibia,2020-07-04,128,18,15.857142857142858
Namibia,2020-07-05,128,18,18.0
Namibia,2020-07-06,229,32,20.0
Namibia,2020-07-07,229,32,22.0
Namibia,2020-07-08,229,32,24.0
Namibia,2020-07-09,229,32,26.0
Namibia,2020-07-10,229,32,28.0
Namibia,2020-07-11,229,32,30.0
Namibia,2020-07-12,229,32,32.0
Namibia,2020-07-13,373,53,35.0
Namibia,2020-07-14,373,53,38.0
Namibia,2020-07-15,373,53,41.0
Namibia,2020-07-16,373,53,44.0
Namibia,2020-07-17,373,53,47.0
Namibia,2020-07-18,373,53,50.0
Namibia,2020-07-19,373,53,53.0
Namibia,2020-07-20,462,66,54.857142857142854
Namibia,2020-07-21,462,66,56.714285714285715
Namibia,2020-07-22,462,66,58.57142857142857
Namibia,2020-07-23,462,66,60.42857142857143
Namibia,2020-07-24,462,66,62.285714285714285
Namibia,2020-07-25,462,66,64.14285714285714
Namibia,2020-07-26,462,66,66.0
Namibia,2020-07-27,528,75,67.28571428571429
Namibia,2020-07-28,528,75,68.57142857142857
Namibia,2020-07-29,528,75,69.85714285714286
Namibia,2020-07-30,528,75,71.14285714285714
Namibia,2020-07-31,528,75,72.42857142857143
Namibia,2020-08-01,528,75,73.71428571428571
Namibia,2020-08-02,528,75,75.0
Namibia,2020-08-03,519,74,74.85714285714286
Namibia,2020-08-04,519,74,74.71428571428571
Namibia,2020-08-05,519,74,74.57142857142857
Namibia,2020-08-06,519,74,74.42857142857143
Namibia,2020-08-07,519,74,74.28571428571429
Namibia,2020-08-08,519,74,74.14285714285714
Namibia,2020-08-09,519,74,74.0
Namibia,2020-08-10,655,93,76.71428571428571
Namibia,2020-08-11,655,93,79.42857142857143
Namibia,2020-08-12,655,93,82.14285714285714
Namibia,2020-08-13,655,93,84.85714285714286
Namibia,2020-08-14,655,93,87.57142857142857
Namibia,2020-08-15,655,93,90.28571428571429
Namibia,2020-08-16,655,93,93.0
Namibia,2020-08-17,1205,172,104.28571428571429
Namibia,2020-08-18,1205,172,115.57142857142857
Namibia,2020-08-19,1205,172,126.85714285714286
Namibia,2020-08-20,1205,172,138.14285714285714
Namibia,2020-08-21,1205,172,149.42857142857142
Namibia,2020-08-22,1205,172,160.71428571428572
Namibia,2020-08-23,1205,172,172.0
Namibia,2020-08-24,1700,242,182.0
Namibia,2020-08-25,1700,242,192.0
Namibia,2020-08-26,1700,242,202.0
Namibia,2020-08-27,1700,242,212.0
Namibia,2020-08-28,1700,242,222.0
Namibia,2020-08-29,1700,242,232.0
Namibia,2020-08-30,1700,242,242.0
Namibia,2020-08-31,1511,215,238.14285714285714
Namibia,2020-09-01,1511,215,234.28571428571428
Namibia,2020-09-02,1511,215,230.42857142857142
Namibia,2020-09-03,1511,215,226.57142857142858
Namibia,2020-09-04,1511,215,222.71428571428572
Namibia,2020-09-05,1511,215,218.85714285714286
Namibia,2020-09-06,1511,215,215.0
Namibia,2020-09-07,1320,188,211.14285714285714
Namibia,2020-09-08,1320,188,207.28571428571428
Namibia,2020-09-09,1320,188,203.42857142857142
Namibia,2020-09-10,1320,188,199.57142857142858
Namibia,2020-09-11,1320,188,195.71428571428572
Namibia,2020-09-12,1320,188,191.85714285714286
Namibia,2020-09-13,1320,188,188.0
Namibia,2020-09-14,1034,147,182.14285714285714
Namibia,2020-09-15,1034,147,176.28571428571428
Namibia,2020-09-16,1034,147,170.42857142857142
Namibia,2020-09-17,1034,147,164.57142857142858
Namibia,2020-09-18,1034,147,158.71428571428572
Namibia,2020-09-19,1034,147,152.85714285714286
Namibia,2020-09-20,1034,147,147.0
Namibia,2020-09-21,658,94,139.42857142857142
Namibia,2020-09-22,658,94,131.85714285714286
Namibia,2020-09-23,658,94,124.28571428571429
Namibia,2020-09-24,658,94,116.71428571428571
Namibia,2020-09-25,658,94,109.14285714285714
Namibia,2020-09-26,658,94,101.57142857142857
Namibia,2020-09-27,658,94,94.0
Namibia,2020-09-28,656,93,93.85714285714286
Namibia,2020-09-29,656,93,93.71428571428571
Namibia,2020-09-30,656,93,93.57142857142857
Namibia,2020-10-01,656,93,93.42857142857143
Namibia,2020-10-02,656,93,93.28571428571429
Namibia,2020-10-03,656,93,93.14285714285714
Namibia,2020-10-04,656,93,93.0
Namibia,2020-10-05,593,84,91.71428571428571
Namibia,2020-10-06,593,84,90.42857142857143
Namibia,2020-10-07,593,84,89.14285714285714
Namibia,2020-10-08,593,84,87.85714285714286
Namibia,2020-10-09,593,84,86.57142857142857
Namibia,2020-10-10,593,84,85.28571428571429
Namibia,2020-10-11,593,84,84.0
Namibia,2020-10-12,310,44,78.28571428571429
Namibia,2020-10-13,310,44,72.57142857142857
Namibia,2020-10-14,310,44,66.85714285714286
Namibia,2020-10-15,310,44,61.142857142857146
Namibia,2020-10-16,310,44,55.42857142857143
Namibia,2020-10-17,310,44,49.714285714285715
Namibia,2020-10-18,310,44,44.0
Namibia,2020-10-19,357,51,45.0
Namibia,2020-10-20,357,51,46.0
Namibia,2020-10-21,357,51,47.0
Namibia,2020-10-22,357,51,48.0
Namibia,2020-10-23,357,51,49.0
Namibia,2020-10-24,357,51,50.0
Namibia,2020-10-25,357,51,51.0
Namibia,2020-10-26,367,52,51.142857142857146
Namibia,2020-10-27,367,52,51.285714285714285
Namibia,2020-10-28,367,52,51.42857142857143
Namibia,2020-10-29,367,52,51.57142857142857
Namibia,2020-10-30,367,52,51.714285714285715
Namibia,2020-10-31,367,52,51.857142857142854
Namibia,2020-11-01,367,52,52.0
Namibia,2020-11-02,328,46,51.142857142857146
Namibia,2020-11-03,328,46,50.285714285714285
Namibia,2020-11-04,328,46,49.42857142857143
Namibia,2020-11-05,328,46,48.57142857142857
Namibia,2020-11-06,328,46,47.714285714285715
Namibia,2020-11-07,328,46,46.857142857142854
Namibia,2020-11-08,328,46,46.0
Namibia,2020-11-09,223,31,43.857142857142854
Namibia,2020-11-10,223,31,41.714285714285715
Namibia,2020-11-11,223,31,39.57142857142857
Namibia,2020-11-12,223,31,37.42857142857143
Namibia,2020-11-13,223,31,35.285714285714285
Namibia,2020-11-14,223,31,33.142857142857146
Namibia,2020-11-15,223,31,31.0
Namibia,2020-11-16,297,42,32.57142857142857
Namibia,2020-11-17,297,42,34.142857142857146
Namibia,2020-11-18,297,42,35.714285714285715
Namibia,2020-11-19,297,42,37.285714285714285
Namibia,2020-11-20,297,42,38.857142857142854
Namibia,2020-11-21,297,42,40.42857142857143
Namibia,2020-11-22,297,42,42.0
Namibia,2020-11-23,357,51,43.285714285714285
Namibia,2020-11-24,357,51,44.57142857142857
Namibia,2020-11-25,357,51,45.857142857142854
Namibia,2020-11-26,357,51,47.142857142857146
Namibia,2020-11-27,357,51,48.42857142857143
Namibia,2020-11-28,357,51,49.714285714285715
Namibia,2020-11-29,357,51,51.0
Namibia,2020-11-30,480,68,53.42857142857143
Namibia,2020-12-01,480,68,55.857142857142854
Namibia,2020-12-02,480,68,58.285714285714285
Namibia,2020-12-03,480,68,60.714285714285715
Namibia,2020-12-04,480,68,63.142857142857146
Namibia,2020-12-05,480,68,65.57142857142857
Namibia,2020-12-06,480,68,68.0
Namibia,2020-12-07,733,104,73.14285714285714
Namibia,2020-12-08,733,104,78.28571428571429
Namibia,2020-12-09,733,104,83.42857142857143
Namibia,2020-12-10,733,104,88.57142857142857
Namibia,2020-12-11,733,104,93.71428571428571
Namibia,2020-12-12,733,104,98.85714285714286
Namibia,2020-12-13,733,104,104.0
Namibia,2020-12-14,1458,208,118.85714285714286
Namibia,2020-12-15,1458,208,133.71428571428572
Namibia,2020-12-16,1458,208,148.57142857142858
Namibia,2020-12-17,1458,208,163.42857142857142
Namibia,2020-12-18,1458,208,178.28571428571428
Namibia,2020-12-19,1458,208,193.14285714285714
Namibia,2020-12-20,1458,208,208.0
Namibia,2020-12-21,2178,311,222.71428571428572
Namibia,2020-12-22,2178,311,237.42857142857142
Namibia,2020-12-23,2178,311,252.14285714285714
Namibia,2020-12-24,2178,311,266.85714285714283
Namibia,2020-12-25,2178,311,281.57142857142856
Namibia,2020-12-26,2178,311,296.2857142857143
Namibia,2020-12-27,2178,311,311.0
Namibia,2020-12-28,3573,510,339.42857142857144
Namibia,2020-12-29,3573,510,367.85714285714283
Namibia,2020-12-30,3573,510,396.2857142857143
Namibia,2020-12-31,3573,510,424.7142857142857
Namibia,2021-01-01,3573,510,453.14285714285717
Namibia,2021-01-02,3573,510,481.57142857142856
Namibia,2021-01-03,3573,510,510.0
Namibia,2021-01-04,3099,442,500.2857142857143
Namibia,2021-01-05,3099,442,490.57142857142856
Namibia,2021-01-06,3099,442,480.85714285714283
Namibia,2021-01-07,3099,442,471.14285714285717
Namibia,2021-01-08,3099,442,461.42857142857144
Namibia,2021-01-09,3099,442,451.7142857142857
Namibia,2021-01-10,3099,442,442.0
Namibia,2021-01-11,3216,459,444.42857142857144
Namibia,2021-01-12,3216,459,446.85714285714283
Namibia,2021-01-13,3216,459,449.2857142857143
Namibia,2021-01-14,3216,459,451.7142857142857
Namibia,2021-01-15,3216,459,454.14285714285717
Namibia,2021-01-16,3216,459,456.57142857142856
Namibia,2021-01-17,3216,459,459.0
Namibia,2021-01-18,1761,251,429.2857142857143
Namibia,2021-01-19,1761,251,399.57142857142856
Namibia,2021-01-20,1761,251,369.85714285714283
Namibia,2021-01-21,1761,251,340.14285714285717
Namibia,2021-01-22,1761,251,310.42857142857144
Namibia,2021-01-23,1761,251,280.7142857142857
Namibia,2021-01-24,1761,251,251.0
New_Caledonia,2020-03-23,5,0,0.0
New_Caledonia,2020-03-24,5,0,0.0
New_Caledonia,2020-03-25,5,0,0.0
New_Caledonia,2020-03-26,5,0,0.0
New_Caledonia,2020-03-27,5,0,0.0
New_Caledonia,2020-03-28,5,0,0.0
New_Caledonia,2020-03-29,5,0,0.0
New_Caledonia,2020-03-30,10,1,0.14285714285714285
New_Caledonia,2020-03-31,10,1,0.2857142857142857
New_Caledonia,2020-04-01,10,1,0.42857142857142855
New_Caledonia,2020-04-02,10,1,0.5714285714285714
New_Caledonia,2020-04-03,10,1,0.7142857142857143
New_Caledonia,2020-04-04,10,1,0.8571428571428571
New_Caledonia,2020-04-05,10,1,1.0
New_Caledonia,2020-04-06,3,0,0.8571428571428571
New_Caledonia,2020-04-07,3,0,0.7142857142857143
New_Caledonia,2020-04-08,3,0,0.5714285714285714
New_Caledonia,2020-04-09,3,0,0.42857142857142855
New_Caledonia,2020-04-10,3,0,0.2857142857142857
New_Caledonia,2020-04-11,3,0,0.14285714285714285
New_Caledonia,2020-04-12,3,0,0.0
New_Caledonia,2020-04-13,0,0,0.0
New_Caledonia,2020-04-14,0,0,0.0
New_Caledonia,2020-04-15,0,0,0.0
New_Caledonia,2020-04-16,0,0,0.0
New_Caledonia,2020-04-17,0,0,0.0
New_Caledonia,2020-04-18,0,0,0.0
New_Caledonia,2020-04-19,0,0,0.0
New_Caledonia,2020-04-20,0,0,0.0
New_Caledonia,2020-04-21,0,0,0.0
New_Caledonia,2020-04-22,0,0,0.0
New_Caledonia,2020-04-23,0,0,0.0
New_Caledonia,2020-04-24,0,0,0.0
New_Caledonia,2020-04-25,0,0,0.0
New_Caledonia,2020-04-26,0,0,0.0
New_Caledonia,2020-04-27,0,0,0.0
New_Caledonia,2020-04-28,0,0,0.0
New_Caledonia,2020-04-29,0,0,0.0
New_Caledonia,2020-04-30,0,0,0.0
New_Caledonia,2020-05-01,0,0,0.0
New_Caledonia,2020-05-02,0,0,0.0
New_Caledonia,2020-05-03,0,0,0.0
New_Caledonia,2020-05-04,0,0,0.0
New_Caledonia,2020-05-05,0,0,0.0
New_Caledonia,2020-05-06,0,0,0.0
New_Caledonia,2020-05-07,0,0,0.0
New_Caledonia,2020-05-08,0,0,0.0
New_Caledonia,2020-05-09,0,0,0.0
New_Caledonia,2020-05-10,0,0,0.0
New_Caledonia,2020-05-11,0,0,0.0
New_Caledonia,2020-05-12,0,0,0.0
New_Caledonia,2020-05-13,0,0,0.0
New_Caledonia,2020-05-14,0,0,0.0
New_Caledonia,2020-05-15,0,0,0.0
New_Caledonia,2020-05-16,0,0,0.0
New_Caledonia,2020-05-17,0,0,0.0
New_Caledonia,2020-05-18,0,0,0.0
New_Caledonia,2020-05-19,0,0,0.0
New_Caledonia,2020-05-20,0,0,0.0
New_Caledonia,2020-05-21,0,0,0.0
New_Caledonia,2020-05-22,0,0,0.0
New_Caledonia,2020-05-23,0,0,0.0
New_Caledonia,2020-05-24,0,0,0.0
New_Caledonia,2020-05-25,0,0,0.0
New_Caledonia,2020-05-26,0,0,0.0
New_Caledonia,2020-05-27,0,0,0.0
New_Caledonia,2020-05-28,0,0,0.0
New_Caledonia,2020-05-29,0,0,0.0
New_Caledonia,2020-05-30,0,0,0.0
New_Caledonia,2020-05-31,0,0,0.0
New_Caledonia,2020-06-01,1,0,0.0
New_Caledonia,2020-06-02,1,0,0.0
New_Caledonia,2020-06-03,1,0,0.0
New_Caledonia,2020-06-04,1,0,0.0
New_Caledonia,2020-06-05,1,0,0.0
New_Caledonia,2020-06-06,1,0,0.0
New_Caledonia,2020-06-07,1,0,0.0
New_Caledonia,2020-06-08,1,0,0.0
New_Caledonia,2020-06-09,1,0,0.0
New_Caledonia,2020-06-10,1,0,0.0
New_Caledonia,2020-06-11,1,0,0.0
New_Caledonia,2020-06-12,1,0,0.0
New_Caledonia,2020-06-13,1,0,0.0
New_Caledonia,2020-06-14,1,0,0.0
New_Caledonia,2020-06-15,1,0,0.0
New_Caledonia,2020-06-16,1,0,0.0
New_Caledonia,2020-06-17,1,0,0.0
New_Caledonia,2020-06-18,1,0,0.0
New_Caledonia,2020-06-19,1,0,0.0
New_Caledonia,2020-06-20,1,0,0.0
New_Caledonia,2020-06-21,1,0,0.0
New_Caledonia,2020-06-22,0,0,0.0
New_Caledonia,2020-06-23,0,0,0.0
New_Caledonia,2020-06-24,0,0,0.0
New_Caledonia,2020-06-25,0,0,0.0
New_Caledonia,2020-06-26,0,0,0.0
New_Caledonia,2020-06-27,0,0,0.0
New_Caledonia,2020-06-28,0,0,0.0
New_Caledonia,2020-06-29,0,0,0.0
New_Caledonia,2020-06-30,0,0,0.0
New_Caledonia,2020-07-01,0,0,0.0
New_Caledonia,2020-07-02,0,0,0.0
New_Caledonia,2020-07-03,0,0,0.0
New_Caledonia,2020-07-04,0,0,0.0
New_Caledonia,2020-07-05,0,0,0.0
New_Caledonia,2020-07-06,0,0,0.0
New_Caledonia,2020-07-07,0,0,0.0
New_Caledonia,2020-07-08,0,0,0.0
New_Caledonia,2020-07-09,0,0,0.0
New_Caledonia,2020-07-10,0,0,0.0
New_Caledonia,2020-07-11,0,0,0.0
New_Caledonia,2020-07-12,0,0,0.0
