country,date,casesWeekly,casesDaily,movingAverage7Days,percentageIncreaseOfMA7Days,rank
Democratic_Republic_of_the_Congo,2020-11-04,229,32,21.142857142857142,14.72868217054264,6
Norway,2020-11-04,2331,333,231.85714285714286,12.240663900414939,7
Kosovo,2020-11-04,2236,319,222.42857142857142,12.17579250720462,8
Lithuania,2020-11-04,5535,790,555.7142857142857,11.781609195402275,9
Sweden,2020-11-04,18475,2639,1878.4285714285713,11.262480961245558,10
Barbados,2020-11-05,10,1,0.5714285714285714,33.33333333333333,1
Bermuda,2020-11-05,8,1,0.5714285714285714,33.33333333333333,1
United_States_Virgin_Islands,2020-11-05,28,4,2.7142857142857144,18.75000000000002,3
Guinea,2020-11-05,526,75,51.857142857142854,17.475728155339798,4
Serbia,2020-11-05,8917,1273,931.0,13.953488372093027,5
Democratic_Republic_of_the_Congo,2020-11-05,229,32,23.857142857142858,12.837837837837851,6
Norway,2020-11-05,2331,333,257.14285714285717,10.905730129390022,7
Kosovo,2020-11-05,2236,319,246.57142857142858,10.85420680796405,8
Lithuania,2020-11-05,5535,790,614.2857142857143,10.539845758354783,9
Sweden,2020-11-05,18475,2639,2068.5714285714284,10.1224427713134,10
Barbados,2020-11-06,10,1,0.7142857142857143,25.0,1
Bermuda,2020-11-06,8,1,0.7142857142857143,25.0,1
United_States_Virgin_Islands,2020-11-06,28,4,3.142857142857143,15.78947368421051,3
Guinea,2020-11-06,526,75,59.57142857142857,14.876033057851235,4
Serbia,2020-11-06,8917,1273,1045.0,12.244897959183664,5
Democratic_Republic_of_the_Congo,2020-11-06,229,32,26.571428571428573,11.377245508982048,6
Norway,2020-11-06,2331,333,282.42857142857144,9.83333333333334,7
Kosovo,2020-11-06,2236,319,270.7142857142857,9.791425260718412,8
Lithuania,2020-11-06,5535,790,672.8571428571429,9.534883720930232,9
Sweden,2020-11-06,18475,2639,2258.714285714286,9.191988950276265,10
Barbados,2020-11-07,10,1,0.8571428571428571,19.999999999999996,1
Bermuda,2020-11-07,8,1,0.8571428571428571,19.999999999999996,1
United_States_Virgin_Islands,2020-11-07,28,4,3.5714285714285716,13.636363636363647,3
Guinea,2020-11-07,526,75,67.28571428571429,12.949640287769792,4
Serbia,2020-11-07,8917,1273,1159.0,10.909090909090914,5
Democratic_Republic_of_the_Congo,2020-11-07,229,32,29.285714285714285,10.215053763440851,6
Norway,2020-11-07,2331,333,307.7142857142857,8.952959028831554,7
Kosovo,2020-11-07,2236,319,294.85714285714283,8.918205804749334,8
Lithuania,2020-11-07,5535,790,731.4285714285714,8.704883227176218,9
Sweden,2020-11-07,18475,2639,2448.8571428571427,8.418189867813531,10
Barbados,2020-11-08,10,1,1.0,16.666666666666675,1
Bermuda,2020-11-08,8,1,1.0,16.666666666666675,1
United_States_Virgin_Islands,2020-11-08,28,4,4.0,11.99999999999999,3
Guinea,2020-11-08,526,75,75.0,11.46496815286624,4
Serbia,2020-11-08,8917,1273,1273.0,9.836065573770503,5
Democratic_Republic_of_the_Congo,2020-11-08,229,32,32.0,9.268292682926838,6
Norway,2020-11-08,2331,333,333.0,8.21727019498606,7
Kosovo,2020-11-08,2236,319,319.0,8.187984496124034,8
Lithuania,2020-11-08,5535,790,790.0,8.0078125,9
Sweden,2020-11-08,18475,2639,2639.0,7.764554894411391,10
Vietnam,2020-11-09,33,4,1.4285714285714286,42.85714285714286,1
Sudan,2020-11-09,271,38,14.857142857142858,35.064935064935064,2
Cameroon,2020-11-09,628,89,39.285714285714285,26.728110599078335,3
Mali,2020-11-09,131,18,8.571428571428571,22.44897959183674,4
Haiti,2020-11-09,73,10,4.857142857142857,21.42857142857142,5
Ghana,2020-11-09,1078,154,75.14285714285714,21.198156682027648,6
Congo,2020-11-09,89,12,6.0,19.999999999999996,7
Gibraltar,2020-11-09,90,12,6.0,19.999999999999996,7
Belize,2020-11-09,714,102,53.142857142857146,18.0952380952381,9
Montenegro,2020-11-09,4091,584,317.42857142857144,16.274201988487704,10
Eritrea,2020-11-10,28,4,1.1428571428571428,100.0,1
Central_African_Republic,2020-11-10,13,1,0.2857142857142857,100.0,1
Guernsey,2020-11-10,9,1,0.2857142857142857,100.0,1
Somalia,2020-11-10,288,41,11.714285714285714,100.0,1
Cayman_Islands,2020-11-10,10,1,0.2857142857142857,100.0,1
Papua_New_Guinea,2020-11-10,7,1,0.2857142857142857,100.0,1
Niger,2020-11-10,22,3,0.8571428571428571,100.0,1
Vietnam,2020-11-10,33,4,1.8571428571428572,30.000000000000004,8
Sudan,2020-11-10,271,38,18.714285714285715,25.96153846153846,9
Cameroon,2020-11-10,628,89,47.57142857142857,21.090909090909093,10
Somalia,2020-11-11,288,41,17.571428571428573,50.00000000000002,1
Niger,2020-11-11,22,3,1.2857142857142858,50.00000000000002,1
Eritrea,2020-11-11,28,4,1.7142857142857142,50.0,3
Central_African_Republic,2020-11-11,13,1,0.42857142857142855,50.0,3
Guernsey,2020-11-11,9,1,0.42857142857142855,50.0,3
Cayman_Islands,2020-11-11,10,1,0.42857142857142855,50.0,3
Papua_New_Guinea,2020-11-11,7,1,0.42857142857142855,50.0,3
Vietnam,2020-11-11,33,4,2.2857142857142856,23.076923076923062,8
Sudan,2020-11-11,271,38,22.571428571428573,20.610687022900763,9
Cameroon,2020-11-11,628,89,55.857142857142854,17.417417417417425,10
Eritrea,2020-11-12,28,4,2.2857142857142856,33.33333333333333,1
Central_African_Republic,2020-11-12,13,1,0.5714285714285714,33.33333333333333,1
Guernsey,2020-11-12,9,1,0.5714285714285714,33.33333333333333,1
Cayman_Islands,2020-11-12,10,1,0.5714285714285714,33.33333333333333,1
Papua_New_Guinea,2020-11-12,7,1,0.5714285714285714,33.33333333333333,1
Niger,2020-11-12,22,3,1.7142857142857142,33.33333333333333,1
Somalia,2020-11-12,288,41,23.428571428571427,33.3333333333333,7
Vietnam,2020-11-12,33,4,2.7142857142857144,18.75000000000002,8
Sudan,2020-11-12,271,38,26.428571428571427,17.08860759493669,9
Cameroon,2020-11-12,628,89,64.14285714285714,14.833759590792827,10
Eritrea,2020-11-13,28,4,2.857142857142857,25.0,1
Central_African_Republic,2020-11-13,13,1,0.7142857142857143,25.0,1
Guernsey,2020-11-13,9,1,0.7142857142857143,25.0,1
Somalia,2020-11-13,288,41,29.285714285714285,25.0,1
Cayman_Islands,2020-11-13,10,1,0.7142857142857143,25.0,1
Papua_New_Guinea,2020-11-13,7,1,0.7142857142857143,25.0,1
Niger,2020-11-13,22,3,2.142857142857143,25.0,1
Vietnam,2020-11-13,33,4,3.142857142857143,15.78947368421051,8
Sudan,2020-11-13,271,38,30.285714285714285,14.5945945945946,9
Cameroon,2020-11-13,628,89,72.42857142857143,12.917594654788434,10
Somalia,2020-11-14,288,41,35.142857142857146,20.000000000000018,1
Niger,2020-11-14,22,3,2.5714285714285716,20.000000000000018,1
Eritrea,2020-11-14,28,4,3.4285714285714284,19.999999999999996,3
Central_African_Republic,2020-11-14,13,1,0.8571428571428571,19.999999999999996,3
Guernsey,2020-11-14,9,1,0.8571428571428571,19.999999999999996,3
Cayman_Islands,2020-11-14,10,1,0.8571428571428571,19.999999999999996,3
Papua_New_Guinea,2020-11-14,7,1,0.8571428571428571,19.999999999999996,3
Vietnam,2020-11-14,33,4,3.5714285714285716,13.636363636363647,8
Sudan,2020-11-14,271,38,34.142857142857146,12.735849056603787,9
Cameroon,2020-11-14,628,89,80.71428571428571,11.439842209072971,10
Eritrea,2020-11-15,28,4,4.0,16.666666666666675,1
Central_African_Republic,2020-11-15,13,1,1.0,16.666666666666675,1
Guernsey,2020-11-15,9,1,1.0,16.666666666666675,1
Cayman_Islands,2020-11-15,10,1,1.0,16.666666666666675,1
Papua_New_Guinea,2020-11-15,7,1,1.0,16.666666666666675,1
Somalia,2020-11-15,288,41,41.0,16.66666666666665,6
Niger,2020-11-15,22,3,3.0,16.66666666666665,6
Vietnam,2020-11-15,33,4,4.0,11.99999999999999,8
Sudan,2020-11-15,271,38,38.0,11.297071129707103,9
Cameroon,2020-11-15,628,89,89.0,10.26548672566372,10
Lesotho,2020-11-16,74,10,3.142857142857143,57.14285714285714,1
Mongolia,2020-11-16,63,9,3.0,50.0,2
Liberia,2020-11-16,65,9,3.0,50.0,2
Rwanda,2020-11-16,233,33,13.285714285714286,32.857142857142875,4
Central_African_Republic,2020-11-16,21,3,1.2857142857142858,28.57142857142858,5
Niger,2020-11-16,64,9,3.857142857142857,28.57142857142858,5
Curaçao,2020-11-16,243,34,17.714285714285715,18.0952380952381,7
Vietnam,2020-11-16,68,9,4.714285714285714,17.85714285714286,8
Sudan,2020-11-16,536,76,43.42857142857143,14.285714285714302,9
Gambia,2020-11-16,18,2,1.1428571428571428,14.28571428571428,10
Dominica,2020-11-17,26,3,0.8571428571428571,100.0,1
Turks_and_Caicos_islands,2020-11-17,13,1,0.2857142857142857,100.0,1
Equatorial_Guinea,2020-11-17,12,1,0.2857142857142857,100.0,1
Barbados,2020-11-17,8,1,0.2857142857142857,100.0,1
Bhutan,2020-11-17,16,2,0.5714285714285714,100.0,1
Mauritius,2020-11-17,26,3,0.8571428571428571,100.0,1
Lesotho,2020-11-17,74,10,4.285714285714286,36.36363636363635,7
Mongolia,2020-11-17,63,9,4.0,33.33333333333333,8
Liberia,2020-11-17,65,9,4.0,33.33333333333333,8
Rwanda,2020-11-17,233,33,16.571428571428573,24.731182795698924,10
Dominica,2020-11-18,26,3,1.2857142857142858,50.00000000000002,1
Mauritius,2020-11-18,26,3,1.2857142857142858,50.00000000000002,1
Turks_and_Caicos_islands,2020-11-18,13,1,0.42857142857142855,50.0,3
Equatorial_Guinea,2020-11-18,12,1,0.42857142857142855,50.0,3
Barbados,2020-11-18,8,1,0.42857142857142855,50.0,3
Bhutan,2020-11-18,16,2,0.8571428571428571,50.0,3
Lesotho,2020-11-18,74,10,5.428571428571429,26.666666666666682,7
Mongolia,2020-11-18,63,9,5.0,25.0,8
Liberia,2020-11-18,65,9,5.0,25.0,8
Rwanda,2020-11-18,233,33,19.857142857142858,19.82758620689655,10
Dominica,2020-11-19,26,3,1.7142857142857142,33.33333333333333,1
Turks_and_Caicos_islands,2020-11-19,13,1,0.5714285714285714,33.33333333333333,1
Equatorial_Guinea,2020-11-19,12,1,0.5714285714285714,33.33333333333333,1
Barbados,2020-11-19,8,1,0.5714285714285714,33.33333333333333,1
Bhutan,2020-11-19,16,2,1.1428571428571428,33.33333333333333,1
Mauritius,2020-11-19,26,3,1.7142857142857142,33.33333333333333,1
Lesotho,2020-11-19,74,10,6.571428571428571,21.052631578947366,7
Mongolia,2020-11-19,63,9,6.0,19.999999999999996,8
Liberia,2020-11-19,65,9,6.0,19.999999999999996,8
Rwanda,2020-11-19,233,33,23.142857142857142,16.546762589928043,10
Dominica,2020-11-20,26,3,2.142857142857143,25.0,1
Turks_and_Caicos_islands,2020-11-20,13,1,0.7142857142857143,25.0,1
Equatorial_Guinea,2020-11-20,12,1,0.7142857142857143,25.0,1
Barbados,2020-11-20,8,1,0.7142857142857143,25.0,1
Bhutan,2020-11-20,16,2,1.4285714285714286,25.0,1
Mauritius,2020-11-20,26,3,2.142857142857143,25.0,1
Lesotho,2020-11-20,74,10,7.714285714285714,17.391304347826097,7
Mongolia,2020-11-20,63,9,7.0,16.666666666666675,8
Liberia,2020-11-20,65,9,7.0,16.666666666666675,8
Rwanda,2020-11-20,233,33,26.428571428571427,14.197530864197528,10
Dominica,2020-11-21,26,3,2.5714285714285716,20.000000000000018,1
Mauritius,2020-11-21,26,3,2.5714285714285716,20.000000000000018,1
Turks_and_Caicos_islands,2020-11-21,13,1,0.8571428571428571,19.999999999999996,3
Equatorial_Guinea,2020-11-21,12,1,0.8571428571428571,19.999999999999996,3
Barbados,2020-11-21,8,1,0.8571428571428571,19.999999999999996,3
Bhutan,2020-11-21,16,2,1.7142857142857142,19.999999999999996,3
Lesotho,2020-11-21,74,10,8.857142857142858,14.814814814814813,7
Mongolia,2020-11-21,63,9,8.0,14.28571428571428,8
Liberia,2020-11-21,65,9,8.0,14.28571428571428,8
Rwanda,2020-11-21,233,33,29.714285714285715,12.432432432432439,10
Turks_and_Caicos_islands,2020-11-22,13,1,1.0,16.666666666666675,1
Equatorial_Guinea,2020-11-22,12,1,1.0,16.666666666666675,1
Barbados,2020-11-22,8,1,1.0,16.666666666666675,1
Bhutan,2020-11-22,16,2,2.0,16.666666666666675,1
Dominica,2020-11-22,26,3,3.0,16.66666666666665,5
Mauritius,2020-11-22,26,3,3.0,16.66666666666665,5
Lesotho,2020-11-22,74,10,10.0,12.903225806451601,7
Mongolia,2020-11-22,63,9,9.0,12.5,8
Liberia,2020-11-22,65,9,9.0,12.5,8
Rwanda,2020-11-22,233,33,33.0,11.057692307692314,10
Madagascar,2020-11-23,108,15,3.0,200.0,1
Botswana,2020-11-23,1369,195,75.0,36.36363636363635,2
Mongolia,2020-11-23,209,29,11.857142857142858,31.746031746031743,3
Cameroon,2020-11-23,836,119,49.57142857142857,30.451127819548862,4
Turks_and_Caicos_islands,2020-11-23,26,3,1.2857142857142858,28.57142857142858,5
Equatorial_Guinea,2020-11-23,26,3,1.2857142857142858,28.57142857142858,5
Mauritania,2020-11-23,211,30,13.714285714285714,24.675324675324674,7
Malawi,2020-11-23,38,5,2.4285714285714284,21.42857142857142,8
United_States_Virgin_Islands,2020-11-23,70,10,4.857142857142857,21.42857142857142,8
Democratic_Republic_of_the_Congo,2020-11-23,450,64,31.428571428571427,20.879120879120872,10
Eritrea,2020-11-24,58,8,2.2857142857142856,100.0,1
Cayman_Islands,2020-11-24,7,1,0.2857142857142857,100.0,1
Congo,2020-11-24,253,36,10.285714285714286,100.0,1
Grenada,2020-11-24,9,1,0.2857142857142857,100.0,1
Sao_Tome_and_Principe,2020-11-24,14,2,0.5714285714285714,100.0,1
Seychelles,2020-11-24,8,1,0.2857142857142857,100.0,1
Madagascar,2020-11-24,108,15,5.0,66.66666666666667,7
Botswana,2020-11-24,1369,195,95.0,26.66666666666666,8
Mongolia,2020-11-24,209,29,14.714285714285714,24.09638554216866,9
Cameroon,2020-11-24,836,119,61.142857142857146,23.342939481268022,10
Eritrea,2020-11-25,58,8,3.4285714285714284,50.0,1
Cayman_Islands,2020-11-25,7,1,0.42857142857142855,50.0,1
Congo,2020-11-25,253,36,15.428571428571429,50.0,1
Grenada,2020-11-25,9,1,0.42857142857142855,50.0,1
Sao_Tome_and_Principe,2020-11-25,14,2,0.8571428571428571,50.0,1
Seychelles,2020-11-25,8,1,0.42857142857142855,50.0,1
Madagascar,2020-11-25,108,15,7.0,39.99999999999999,7
Botswana,2020-11-25,1369,195,115.0,21.052631578947366,8
Mongolia,2020-11-25,209,29,17.571428571428573,19.417475728155352,9
Cameroon,2020-11-25,836,119,72.71428571428571,18.92523364485981,10
Congo,2020-11-26,253,36,20.571428571428573,33.33333333333335,1
Eritrea,2020-11-26,58,8,4.571428571428571,33.33333333333333,2
Cayman_Islands,2020-11-26,7,1,0.5714285714285714,33.33333333333333,2
Grenada,2020-11-26,9,1,0.5714285714285714,33.33333333333333,2
Sao_Tome_and_Principe,2020-11-26,14,2,1.1428571428571428,33.33333333333333,2
Seychelles,2020-11-26,8,1,0.5714285714285714,33.33333333333333,2
Madagascar,2020-11-26,108,15,9.0,28.57142857142858,7
Botswana,2020-11-26,1369,195,135.0,17.391304347826097,8
Mongolia,2020-11-26,209,29,20.428571428571427,16.260162601625993,9
Cameroon,2020-11-26,836,119,84.28571428571429,15.913555992141482,10
Eritrea,2020-11-27,58,8,5.714285714285714,25.0,1
Cayman_Islands,2020-11-27,7,1,0.7142857142857143,25.0,1
Congo,2020-11-27,253,36,25.714285714285715,25.0,1
Grenada,2020-11-27,9,1,0.7142857142857143,25.0,1
Sao_Tome_and_Principe,2020-11-27,14,2,1.4285714285714286,25.0,1
Seychelles,2020-11-27,8,1,0.7142857142857143,25.0,1
Madagascar,2020-11-27,108,15,11.0,22.222222222222232,7
Botswana,2020-11-27,1369,195,155.0,14.814814814814813,8
Mongolia,2020-11-27,209,29,23.285714285714285,13.98601398601398,9
Cameroon,2020-11-27,836,119,95.85714285714286,13.728813559322028,10
Eritrea,2020-11-28,58,8,6.857142857142857,19.999999999999996,1
Cayman_Islands,2020-11-28,7,1,0.8571428571428571,19.999999999999996,1
Congo,2020-11-28,253,36,30.857142857142858,19.999999999999996,1
Grenada,2020-11-28,9,1,0.8571428571428571,19.999999999999996,1
Sao_Tome_and_Principe,2020-11-28,14,2,1.7142857142857142,19.999999999999996,1
Seychelles,2020-11-28,8,1,0.8571428571428571,19.999999999999996,1
Madagascar,2020-11-28,108,15,13.0,18.181818181818187,7
Botswana,2020-11-28,1369,195,175.0,12.903225806451623,8
Mongolia,2020-11-28,209,29,26.142857142857142,12.269938650306745,9
Cameroon,2020-11-28,836,119,107.42857142857143,12.071535022354695,10
Eritrea,2020-11-29,58,8,8.0,16.666666666666675,1
Cayman_Islands,2020-11-29,7,1,1.0,16.666666666666675,1
Congo,2020-11-29,253,36,36.0,16.666666666666675,1
Grenada,2020-11-29,9,1,1.0,16.666666666666675,1
Sao_Tome_and_Principe,2020-11-29,14,2,2.0,16.666666666666675,1
Seychelles,2020-11-29,8,1,1.0,16.666666666666675,1
Madagascar,2020-11-29,108,15,15.0,15.384615384615374,7
Botswana,2020-11-29,1369,195,195.0,11.428571428571432,8
Mongolia,2020-11-29,209,29,29.0,10.928961748633892,9
Cameroon,2020-11-29,836,119,119.0,10.771276595744684,10
Turkey,2020-11-30,139269,19895,6827.0,46.848784684878474,1
Taiwan,2020-11-30,57,8,2.857142857142857,42.85714285714286,2
Niger,2020-11-30,148,21,9.857142857142858,23.214285714285722,3
Honduras,2020-11-30,3453,493,233.28571428571428,22.781954887218035,4
Senegal,2020-11-30,193,27,14.142857142857142,17.85714285714286,5
Mauritania,2020-11-30,453,64,34.857142857142854,16.190476190476176,6
Barbados,2020-11-30,16,2,1.1428571428571428,14.28571428571428,7
Bhutan,2020-11-30,14,2,1.1428571428571428,14.28571428571428,7
Mexico,2020-11-30,65196,9313,5659.0,12.05940594059407,9
Thailand,2020-11-30,64,9,5.571428571428571,11.428571428571432,10
Yemen,2020-12-01,8,1,0.2857142857142857,100.0,1
Fiji,2020-12-01,7,1,0.2857142857142857,100.0,1
Cambodia,2020-12-01,17,2,0.5714285714285714,100.0,1
Papua_New_Guinea,2020-12-01,51,7,2.0,100.0,1
Laos,2020-12-01,15,2,0.5714285714285714,100.0,1
Bermuda,2020-12-01,24,3,0.8571428571428571,100.0,1
Turkey,2020-12-01,139269,19895,9005.0,31.902739124066205,7
Taiwan,2020-12-01,57,8,3.7142857142857144,30.000000000000004,8
Niger,2020-12-01,148,21,11.714285714285714,18.840579710144922,9
Honduras,2020-12-01,3453,493,276.57142857142856,18.55480710349051,10
Bermuda,2020-12-02,24,3,1.2857142857142858,50.00000000000002,1
Yemen,2020-12-02,8,1,0.42857142857142855,50.0,2
Fiji,2020-12-02,7,1,0.42857142857142855,50.0,2
Cambodia,2020-12-02,17,2,0.8571428571428571,50.0,2
Papua_New_Guinea,2020-12-02,51,7,3.0,50.0,2
Laos,2020-12-02,15,2,0.8571428571428571,50.0,2
Turkey,2020-12-02,139269,19895,11183.0,24.18656302054414,7
Taiwan,2020-12-02,57,8,4.571428571428571,23.076923076923062,8
Niger,2020-12-02,148,21,13.571428571428571,15.85365853658538,9
Honduras,2020-12-02,3453,493,319.85714285714283,15.650826446280997,10
Yemen,2020-12-03,8,1,0.5714285714285714,33.33333333333333,1
Fiji,2020-12-03,7,1,0.5714285714285714,33.33333333333333,1
Cambodia,2020-12-03,17,2,1.1428571428571428,33.33333333333333,1
Papua_New_Guinea,2020-12-03,51,7,4.0,33.33333333333333,1
Laos,2020-12-03,15,2,1.1428571428571428,33.33333333333333,1
Bermuda,2020-12-03,24,3,1.7142857142857142,33.33333333333333,1
Turkey,2020-12-03,139269,19895,13361.0,19.475990342484128,7
Taiwan,2020-12-03,57,8,5.428571428571429,18.75000000000002,8
Niger,2020-12-03,148,21,15.428571428571429,13.684210526315788,9
Honduras,2020-12-03,3453,493,363.14285714285717,13.53282715497992,10
Yemen,2020-12-04,8,1,0.7142857142857143,25.0,1
Fiji,2020-12-04,7,1,0.7142857142857143,25.0,1
Cambodia,2020-12-04,17,2,1.4285714285714286,25.0,1
Papua_New_Guinea,2020-12-04,51,7,5.0,25.0,1
Laos,2020-12-04,15,2,1.4285714285714286,25.0,1
Bermuda,2020-12-04,24,3,2.142857142857143,25.0,1
Turkey,2020-12-04,139269,19895,15539.0,16.301175061746864,7
Taiwan,2020-12-04,57,8,6.285714285714286,15.78947368421051,8
Niger,2020-12-04,148,21,17.285714285714285,12.037037037037024,9
Honduras,2020-12-04,3453,493,406.42857142857144,11.919748229740357,10
Bermuda,2020-12-05,24,3,2.5714285714285716,20.000000000000018,1
Yemen,2020-12-05,8,1,0.8571428571428571,19.999999999999996,2
Fiji,2020-12-05,7,1,0.8571428571428571,19.999999999999996,2
Cambodia,2020-12-05,17,2,1.7142857142857142,19.999999999999996,2
Papua_New_Guinea,2020-12-05,51,7,6.0,19.999999999999996,2
Laos,2020-12-05,15,2,1.7142857142857142,19.999999999999996,2
Turkey,2020-12-05,139269,19895,17717.0,14.01634596820902,7
Taiwan,2020-12-05,57,8,7.142857142857143,13.636363636363647,8
Niger,2020-12-05,148,21,19.142857142857142,10.743801652892571,9
Honduras,2020-12-05,3453,493,449.7142857142857,10.650263620386635,10
Yemen,2020-12-06,8,1,1.0,16.666666666666675,1
Fiji,2020-12-06,7,1,1.0,16.666666666666675,1
Cambodia,2020-12-06,17,2,2.0,16.666666666666675,1
Papua_New_Guinea,2020-12-06,51,7,7.0,16.666666666666675,1
Laos,2020-12-06,15,2,2.0,16.666666666666675,1
Bermuda,2020-12-06,24,3,3.0,16.66666666666665,6
Turkey,2020-12-06,139269,19895,19895.0,12.293277642941813,7
Taiwan,2020-12-06,57,8,8.0,11.99999999999999,8
Niger,2020-12-06,148,21,21.0,9.701492537313428,9
Honduras,2020-12-06,3453,493,493.0,9.62515883100381,10
Gambia,2020-12-07,36,5,1.5714285714285714,57.14285714285714,1
Botswana,2020-12-07,1539,219,79.28571428571429,41.58163265306123,2
Jersey,2020-12-07,429,61,22.428571428571427,40.178571428571416,3
Belize,2020-12-07,2026,289,109.85714285714286,37.32142857142857,4
Djibouti,2020-12-07,24,3,1.2857142857142858,28.57142857142858,5
United_States_Virgin_Islands,2020-12-07,105,15,6.428571428571429,28.57142857142858,5
Burkina_Faso,2020-12-07,356,50,21.714285714285715,27.7310924369748,7
Eritrea,2020-12-07,55,7,3.5714285714285716,19.047619047619047,8
El_Salvador,2020-12-07,1940,277,142.42857142857142,18.69047619047619,9
Niger,2020-12-07,340,48,24.857142857142858,18.36734693877551,10
Sierra_Leone,2020-12-08,15,2,0.5714285714285714,100.0,1
Central_African_Republic,2020-12-08,9,1,0.2857142857142857,100.0,1
Turks_and_Caicos_islands,2020-12-08,8,1,0.2857142857142857,100.0,1
Madagascar,2020-12-08,172,24,6.857142857142857,100.0,1
Somalia,2020-12-08,80,11,3.142857142857143,100.0,1
Faroe_Islands,2020-12-08,8,1,0.2857142857142857,100.0,1
Guinea_Bissau,2020-12-08,20,2,0.5714285714285714,100.0,1
Gambia,2020-12-08,36,5,2.142857142857143,36.36363636363635,8
Botswana,2020-12-08,1539,219,102.57142857142857,29.36936936936936,9
Jersey,2020-12-08,429,61,28.857142857142858,28.66242038216562,10
Madagascar,2020-12-09,172,24,10.285714285714286,50.00000000000002,1
Sierra_Leone,2020-12-09,15,2,0.8571428571428571,50.0,2
Central_African_Republic,2020-12-09,9,1,0.42857142857142855,50.0,2
Turks_and_Caicos_islands,2020-12-09,8,1,0.42857142857142855,50.0,2
Somalia,2020-12-09,80,11,4.714285714285714,50.0,2
Faroe_Islands,2020-12-09,8,1,0.42857142857142855,50.0,2
Guinea_Bissau,2020-12-09,20,2,0.8571428571428571,50.0,2
Gambia,2020-12-09,36,5,2.7142857142857144,26.666666666666682,8
Botswana,2020-12-09,1539,219,125.85714285714286,22.70194986072425,9
Jersey,2020-12-09,429,61,35.285714285714285,22.277227722772274,10
Sierra_Leone,2020-12-10,15,2,1.1428571428571428,33.33333333333333,1
Central_African_Republic,2020-12-10,9,1,0.5714285714285714,33.33333333333333,1
Turks_and_Caicos_islands,2020-12-10,8,1,0.5714285714285714,33.33333333333333,1
Madagascar,2020-12-10,172,24,13.714285714285714,33.33333333333333,1
Somalia,2020-12-10,80,11,6.285714285714286,33.33333333333333,1
Faroe_Islands,2020-12-10,8,1,0.5714285714285714,33.33333333333333,1
Guinea_Bissau,2020-12-10,20,2,1.1428571428571428,33.33333333333333,1
Gambia,2020-12-10,36,5,3.2857142857142856,21.052631578947366,8
Botswana,2020-12-10,1539,219,149.14285714285714,18.50170261066968,9
Jersey,2020-12-10,429,61,41.714285714285715,18.218623481781382,10
Sierra_Leone,2020-12-11,15,2,1.4285714285714286,25.0,1
Central_African_Republic,2020-12-11,9,1,0.7142857142857143,25.0,1
Turks_and_Caicos_islands,2020-12-11,8,1,0.7142857142857143,25.0,1
Madagascar,2020-12-11,172,24,17.142857142857142,25.0,1
Somalia,2020-12-11,80,11,7.857142857142857,25.0,1
Faroe_Islands,2020-12-11,8,1,0.7142857142857143,25.0,1
Guinea_Bissau,2020-12-11,20,2,1.4285714285714286,25.0,1
Gambia,2020-12-11,36,5,3.857142857142857,17.391304347826097,8
Botswana,2020-12-11,1539,219,172.42857142857142,15.613026819923359,9
Jersey,2020-12-11,429,61,48.142857142857146,15.410958904109595,10
Madagascar,2020-12-12,172,24,20.571428571428573,20.000000000000018,1
Somalia,2020-12-12,80,11,9.428571428571429,20.000000000000018,1
Sierra_Leone,2020-12-12,15,2,1.7142857142857142,19.999999999999996,3
Central_African_Republic,2020-12-12,9,1,0.8571428571428571,19.999999999999996,3
Turks_and_Caicos_islands,2020-12-12,8,1,0.8571428571428571,19.999999999999996,3
Faroe_Islands,2020-12-12,8,1,0.8571428571428571,19.999999999999996,3
Guinea_Bissau,2020-12-12,20,2,1.7142857142857142,19.999999999999996,3
Gambia,2020-12-12,36,5,4.428571428571429,14.814814814814813,8
Botswana,2020-12-12,1539,219,195.71428571428572,13.504556752278397,9
Jersey,2020-12-12,429,61,54.57142857142857,13.353115727002951,10
Sierra_Leone,2020-12-13,15,2,2.0,16.666666666666675,1
Central_African_Republic,2020-12-13,9,1,1.0,16.666666666666675,1
Turks_and_Caicos_islands,2020-12-13,8,1,1.0,16.666666666666675,1
Somalia,2020-12-13,80,11,11.0,16.666666666666675,1
Faroe_Islands,2020-12-13,8,1,1.0,16.666666666666675,1
Guinea_Bissau,2020-12-13,20,2,2.0,16.666666666666675,1
Madagascar,2020-12-13,172,24,24.0,16.66666666666665,7
Gambia,2020-12-13,36,5,5.0,12.903225806451601,8
Botswana,2020-12-13,1539,219,219.0,11.897810218978089,9
Jersey,2020-12-13,429,61,61.0,11.780104712041894,10
Mauritania,2020-12-14,2261,323,65.85714285714286,186.33540372670808,1
Burundi,2020-12-14,35,5,1.5714285714285714,57.14285714285714,2
Equatorial_Guinea,2020-12-14,29,4,1.4285714285714286,42.85714285714286,3
Suriname,2020-12-14,29,4,1.4285714285714286,42.85714285714286,3
Bermuda,2020-12-14,143,20,7.142857142857143,42.85714285714286,3
Lesotho,2020-12-14,135,19,7.0,39.99999999999999,6
Papua_New_Guinea,2020-12-14,54,7,2.7142857142857144,35.71428571428572,7
Eswatini,2020-12-14,267,38,16.571428571428573,27.472527472527485,8
Rwanda,2020-12-14,530,75,36.42857142857143,21.42857142857144,9
Burkina_Faso,2020-12-14,818,116,59.42857142857143,18.85714285714286,10
